Name;Rating;Positive;Negative;Comment
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Хороший, летает. Сделала жидкий экран защитный, 2 года хожу без царапин.;;Сразу доставили. 
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;;;Покупал для сына. Он доволен. Пока все супер. Спасибо Каспи за лёгкость покупок. Спасибо Мечте за быструю и вежливую работу.
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Цена, качество! Самсунг как всегда подтверждает качество! Доставка - мега оперативная! Благодарю. ;;
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Вроде хороший, купил ребёнку. ;;Доставили в срок, всё хорошо.
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Планшет отличный, взяла доче для учёбы. ;;Облуживание отличное, все понравилось.
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;;;Покупал дочери, 10 лет, на день рождения! Всё идеально, то, что хотели за эту цену. Золотая середина!
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Отличный планшет, самый идеальный размер, сын доволен.;;
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Вполне шустрый! За свою цену! Понравился! Для школы самый раз!;;
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Очень хороший планшет. Сын в восторге, хорошая память. ;;
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Все отлично, спасибо, доставили очень быстро. ;;
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Отличный товар. Зарядку держит до 3 дней, правда не сижу с ним целыми днями. Больше нужен для работы в интернете. В игры не играю, на счёт зависаний ничего не могу сказать);Высокая цена.;
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Планшет красивый, шустрый, брала для учебы детям, не гонит, быстро загружает и открывает все файлы. Покупкой довольна.;;
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Все супер, что хотел, то получил.;;Доставка просто супер, раньше времени доставили.
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;;;Все супер.
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Отличный товар. Все нормально. Рекомендую.;;
Планшет Samsung Galaxy Tab A 10.1 SM-T515 32Gb золотистый;5;Мощности средние, но за свою цену это просто отличная вещь. Экран отличный, всё-таки Самсунг в этом плане лидер. Со своими задачами справляется хорошо, картинка приятная и насыщенная. Брали для офисных задач и презентаций проектов на месте - результат порадовал. В общем, свою цену и характеристики оправдывает. В планшете ведь главное экран, иначе зачем еще брать "большой смартфон" и в этом он хорош. Не тупит, но и не сказать что прям летает - не уверен что игрушки на нем пойдут свободно, если кто хочет брать для этих целей. Для ежедневных и офисных задач подходит отлично, картинка отличная, батарейка живучая, сам лёгкий. Рекомендую;;
